tweet_id
716728829880958976
716737009088204800
716743581629816837
716751823781175296
716755014132310016
716755780171485184
716757885796147201
716758655845154816
716763953939025920
716764221682352129
716767577679257602
716770978030817280
716771615636332548
716771817080356864
716781904989700096
716782781552922625
716788477589921792
716790920612589571
716791475686739968
716795867752230912
716798898623348736
716804065133518848
716805655714263040
716808161005584387
716809489979215873
716824851705683969
716825653094518785
716826456383430656
716830254371880960
716830507015790592
716832922720985088
716834008391413760
716836379150446592
716912886573113344
716919961520721921
716923850324316160
716930913859411968
716964565913833473
716967212179976193
716973159761715200
716981855891890176
716989917730050048
716991661579059200
717001216841105408
717003932954968064
717005403129835520
717006641460174848
717023157731926017
717034319429156865
717042651795730432
717045276352098304
717050079593570304
717054190493777920
717054207103254528
717062266131234816
717068511701573637
717070362052268033
717070688637554693
717088875630489600
717089669951963137
717090485530136576
717098834439094272
717106769160495107
717110271333048320
717110556260503552
717115764294217728
717125589426114560
717130600709234688
717141974621495297
717146276945596416
717146596790702081
717153710602915840
717162109562449920
717169951191261188
717173790409695233
717178087264428034
717179576586223616
717183617605246976
717184616554229761
717190021514657793
717190431134654465
717223927638929408
717262059298234368
717272426925723648
717321762036457473
717355769302224897
717363266176069632
717364121528885249
717364137362386944
717369063362674688
717378204743385088
717390143359991808
717395401066868736
717408834214567936
717431525281763330
717434920625446912
717443176290758656
717446861628579841
717454008256954369
717455345656983556
717456705001533443
717463006783934465
717466690444009472
717468872698413058
717477088769523713
717482311256682497
717485216147738624
717488269450207233
717490276579811329
717498795643297792
717505537923911680
717508894956892160
717509012057636865
717521057624752128
717523027802603521
717528991637315584
717530081950900224
717588239058604033
717685307261526016
717722599048908804
717754614901301248
717765767475945473
717767077730336769
717790837539782656
717795899188051968
717804035374522368
717808591240093696
717813606440632320
717817858311528448
717825282577575936
717825342417858560
717829178276581376
717839461141377025
717855288116834304
717862723556667393
717862834261139460
717871966791811072
717877974012289024
717880078500237312
717882063681150976
717893859267768320
717901635985543168
717914314150178816
717925967147233280
717928885606825984
717949616285728768
717950590941327360
717963978475962368
718025833626124289
718128099360120832
718129092869111810
718136806655586305
718139635172524035
718140121841856513
718151083365961728
718177128777441281
718187283300683776
718191949790986240
718203599361323009
718212940453781504
718216332844642305
718228203450593282
718229189246234624
718252876536135686
718253031108833280
718253523734044672
718261055932264452
718268073673912323
718272676335394821
718318658234228737
718398762650099712
718432178431008768
718446135732539393
718508783371227136
718510185522806786
718511078477574145
718511638559764480
718512764571009024
718514686828875776
718516352470892544
718520045199060994
718527759060975617
718534292947738624
718547496025354240
718556933171449856
718577928674676736
